question_id,topic_1,topic_2,topic_3,topic_4,number,question_type,difficulty,mc_answer,fr_min,fr_max,mfr_1,mfr_2,mfr_3,mfr_4,mfr_5,section_id,book_test_id,section_number,subject,
1423,5,0,0,0,5,multiple_choice,3,E,,,,,,,,67,9,3,W,
1424,5,0,0,0,6,multiple_choice,3,E,,,,,,,,67,9,3,W,
1425,28,0,0,0,7,multiple_choice,3,A,,,,,,,,67,9,3,W,
1426,31,0,0,0,8,multiple_choice,3,D,,,,,,,,67,9,3,W,
1427,40,0,0,0,9,multiple_choice,3,B,,,,,,,,67,9,3,W,
1428,10,0,0,0,10,multiple_choice,3,B,,,,,,,,68,9,4,CR,
1429,22,0,0,0,11,multiple_choice,3,E,,,,,,,,68,9,4,CR,
1430,10,0,0,0,12,multiple_choice,5,D,,,,,,,,68,9,4,CR,
1431,53,0,0,0,13,multiple_choice,1,E,,,,,,,,68,9,4,CR,
1432,22,0,0,0,14,multiple_choice,1,C,,,,,,,,68,9,4,CR,
1433,55,0,0,0,15,multiple_choice,5,A,,,,,,,,68,9,4,CR,
1434,62,0,0,0,16,multiple_choice,1,D,,,,,,,,68,9,4,CR,
1435,22,0,0,0,17,multiple_choice,3,E,,,,,,,,68,9,4,CR,
1436,22,0,0,0,18,multiple_choice,1,D,,,,,,,,68,9,4,CR,
1437,22,0,0,0,19,multiple_choice,3,C,,,,,,,,68,9,4,CR,
1438,62,0,0,0,20,multiple_choice,3,D,,,,,,,,68,9,4,CR,
1439,22,0,0,0,21,multiple_choice,1,A,,,,,,,,68,9,4,CR,
1440,10,0,0,0,22,multiple_choice,1,B,,,,,,,,68,9,4,CR,
1441,22,0,0,0,23,multiple_choice,3,C,,,,,,,,68,9,4,CR,
1442,53,0,0,0,24,multiple_choice,1,E,,,,,,,,68,9,4,CR,
1443,10,0,0,0,9,multiple_choice,1,B,,,,,,,,68,9,4,CR,
1444,61,0,0,0,1,multiple_choice,1,E,,,,,,,,68,9,4,CR,
1445,61,0,0,0,2,multiple_choice,1,B,,,,,,,,68,9,4,CR,
1446,61,0,0,0,3,multiple_choice,1,C,,,,,,,,68,9,4,CR,
1447,61,0,0,0,4,multiple_choice,3,E,,,,,,,,68,9,4,CR,
1448,61,0,0,0,5,multiple_choice,3,B,,,,,,,,68,9,4,CR,
1449,61,0,0,0,6,multiple_choice,3,B,,,,,,,,68,9,4,CR,
1450,61,0,0,0,7,multiple_choice,3,A,,,,,,,,68,9,4,CR,
1451,61,0,0,0,8,multiple_choice,5,B,,,,,,,,68,9,4,CR,
1452,44,0,0,0,1,multiple_choice,1,E,,,,,,,,69,9,5,M,
1453,24,0,0,0,10,multiple_choice,3,A,,,,,,,,69,9,5,M,
1454,4,0,0,0,11,multiple_choice,3,B,,,,,,,,69,9,5,M,
1455,9,48,0,0,12,multiple_choice,3,D,,,,,,,,69,9,5,M,
1456,21,15,0,0,13,multiple_choice,3,D,,,,,,,,69,9,5,M,
1457,17,48,0,0,14,multiple_choice,3,B,,,,,,,,69,9,5,M,
1458,14,0,0,0,15,multiple_choice,3,D,,,,,,,,69,9,5,M,
1459,48,2,0,0,16,multiple_choice,5,E,,,,,,,,69,9,5,M,
1460,63,37,0,0,17,multiple_choice,3,D,,,,,,,,69,9,5,M,
1461,2,4,0,0,18,multiple_choice,5,A,,,,,,,,69,9,5,M,
1462,17,13,15,0,19,multiple_choice,5,C,,,,,,,,69,9,5,M,
1463,48,0,0,0,2,multiple_choice,1,E,,,,,,,,69,9,5,M,
1464,48,42,15,0,20,multiple_choice,5,B,,,,,,,,69,9,5,M,
1465,23,0,0,0,3,multiple_choice,1,B,,,,,,,,69,9,5,M,
1466,18,0,0,0,4,multiple_choice,1,C,,,,,,,,69,9,5,M,
1467,47,63,0,0,5,multiple_choice,1,B,,,,,,,,69,9,5,M,
1468,48,15,13,0,6,multiple_choice,1,C,,,,,,,,69,9,5,M,
1469,3,63,0,0,7,multiple_choice,3,E,,,,,,,,69,9,5,M,
1470,64,0,0,0,8,multiple_choice,3,C,,,,,,,,69,9,5,M,
1471,14,48,0,0,9,multiple_choice,3,B,,,,,,,,69,9,5,M,
1472,22,0,0,0,10,multiple_choice,3,E,,,,,,,,70,9,6,CR,
1473,12,0,0,0,11,multiple_choice,1,A,,,,,,,,70,9,6,CR,
1474,22,0,0,0,12,multiple_choice,3,D,,,,,,,,70,9,6,CR,
1475,22,0,0,0,13,multiple_choice,5,B,,,,,,,,70,9,6,CR,
1476,10,0,0,0,14,multiple_choice,3,D,,,,,,,,70,9,6,CR,
1477,55,0,0,0,15,multiple_choice,5,E,,,,,,,,70,9,6,CR,
1478,22,0,0,0,16,multiple_choice,3,A,,,,,,,,70,9,6,CR,
1479,10,0,0,0,17,multiple_choice,3,B,,,,,,,,70,9,6,CR,
1480,22,0,0,0,18,multiple_choice,1,C,,,,,,,,70,9,6,CR,
1481,22,0,0,0,19,multiple_choice,1,D,,,,,,,,70,9,6,CR,
1482,10,0,0,0,20,multiple_choice,3,A,,,,,,,,70,9,6,CR,
1483,62,0,0,0,21,multiple_choice,1,C,,,,,,,,70,9,6,CR,
1484,55,0,0,0,22,multiple_choice,3,A,,,,,,,,70,9,6,CR,
1485,55,0,0,0,23,multiple_choice,3,E,,,,,,,,70,9,6,CR,
1486,22,0,0,0,24,multiple_choice,3,E,,,,,,,,70,9,6,CR,
1487,62,0,0,0,6,multiple_choice,1,C,,,,,,,,70,9,6,CR,
1488,22,0,0,0,7,multiple_choice,3,A,,,,,,,,70,9,6,CR,
1489,22,0,0,0,8,multiple_choice,3,A,,,,,,,,70,9,6,CR,
1490,10,0,0,0,9,multiple_choice,3,C,,,,,,,,70,9,6,CR,
1491,61,0,0,0,1,multiple_choice,1,D,,,,,,,,70,9,6,CR,
1492,61,0,0,0,2,multiple_choice,1,C,,,,,,,,70,9,6,CR,
1493,61,0,0,0,3,multiple_choice,5,D,,,,,,,,70,9,6,CR,
1494,61,0,0,0,4,multiple_choice,5,E,,,,,,,,70,9,6,CR,
1495,61,0,0,0,5,multiple_choice,5,E,,,,,,,,70,9,6,CR,
1496,48,0,0,0,1,multiple_choice,1,C,,,,,,,,71,9,8,M,
1497,2,0,0,0,10,multiple_choice,3,C,,,,,,,,71,9,8,M,
1498,15,48,0,0,11,multiple_choice,3,C,,,,,,,,71,9,8,M,
1499,37,0,0,0,12,multiple_choice,3,E,,,,,,,,71,9,8,M,
1500,64,46,4,0,13,multiple_choice,3,B,,,,,,,,71,9,8,M,
1501,14,0,0,0,14,multiple_choice,5,B,,,,,,,,71,9,8,M,
1502,20,37,19,0,15,multiple_choice,3,D,,,,,,,,71,9,8,M,
1503,48,0,0,0,16,multiple_choice,5,D,,,,,,,,71,9,8,M,
1504,48,0,0,0,2,multiple_choice,1,B,,,,,,,,71,9,8,M,
1505,48,19,2,0,3,multiple_choice,1,E,,,,,,,,71,9,8,M,
1506,11,0,0,0,4,multiple_choice,1,C,,,,,,,,71,9,8,M,
1507,38,0,0,0,5,multiple_choice,1,C,,,,,,,,71,9,8,M,
1508,63,13,0,0,6,multiple_choice,3,D,,,,,,,,71,9,8,M,
1509,64,23,0,0,7,multiple_choice,3,E,,,,,,,,71,9,8,M,
1510,13,13,64,0,8,multiple_choice,3,A,,,,,,,,71,9,8,M,
1511,1,48,0,0,9,multiple_choice,3,A,,,,,,,,71,9,8,M,
1512,10,0,0,0,10,multiple_choice,3,A,,,,,,,,72,9,9,CR,
1513,22,0,0,0,11,multiple_choice,3,C,,,,,,,,72,9,9,CR,
1514,10,0,0,0,12,multiple_choice,1,D,,,,,,,,72,9,9,CR,
1515,22,0,0,0,13,multiple_choice,1,E,,,,,,,,72,9,9,CR,
1516,22,0,0,0,14,multiple_choice,3,D,,,,,,,,72,9,9,CR,
1517,55,0,0,0,15,multiple_choice,3,C,,,,,,,,72,9,9,CR,
1518,55,0,0,0,16,multiple_choice,3,E,,,,,,,,72,9,9,CR,
1519,55,0,0,0,17,multiple_choice,3,A,,,,,,,,72,9,9,CR,
1520,10,0,0,0,18,multiple_choice,3,B,,,,,,,,72,9,9,CR,
1521,22,0,0,0,19,multiple_choice,3,C,,,,,,,,72,9,9,CR,
1522,22,0,0,0,7,multiple_choice,3,E,,,,,,,,72,9,9,CR,
1523,22,0,0,0,8,multiple_choice,3,D,,,,,,,,72,9,9,CR,
1524,62,0,0,0,9,multiple_choice,1,A,,,,,,,,72,9,9,CR,
1525,61,0,0,0,1,multiple_choice,1,B,,,,,,,,72,9,9,CR,
1526,61,0,0,0,2,multiple_choice,3,D,,,,,,,,72,9,9,CR,
1527,61,0,0,0,3,multiple_choice,3,B,,,,,,,,72,9,9,CR,
1528,61,0,0,0,4,multiple_choice,5,E,,,,,,,,72,9,9,CR,
1529,61,0,0,0,5,multiple_choice,5,A,,,,,,,,72,9,9,CR,
1530,61,0,0,0,6,multiple_choice,5,B,,,,,,,,72,9,9,CR,
1531,48,0,0,0,1,multiple_choice,1,E,,,,,,,,73,10,2,M,
1532,64,48,17,0,10,free_response,1,,10,10,,,,,,73,10,2,M,
1533,15,0,0,0,11,free_response,3,,45,45,,,,,,73,10,2,M,
1534,48,2,0,0,12,free_response,3,,105,105,,,,,,73,10,2,M,
1535,44,0,0,0,13,free_response,3,,12.5,12.5,,,,,,73,10,2,M,
1536,63,15,0,0,14,free_response,3,,0.06,0.06,,,,,,73,10,2,M,
1537,42,0,0,0,15,free_response,5,,192,192,,,,,,73,10,2,M,
1538,15,48,0,0,16,free_response,5,,1.14,1.14,,,,,,73,10,2,M,
1539,19,46,0,0,17,free_response,5,,0,0.375,,,,,,73,10,2,M,
1540,25,23,0,0,18,free_response,5,,1350,1350,,,,,,73,10,2,M,
1541,17,0,0,0,2,multiple_choice,1,E,,,,,,,,73,10,2,M,
1542,48,4,0,0,3,multiple_choice,1,B,,,,,,,,73,10,2,M,
1543,64,1,0,0,4,multiple_choice,1,B,,,,,,,,73,10,2,M,
1544,23,21,0,0,5,multiple_choice,3,D,,,,,,,,73,10,2,M,
1545,15,0,0,0,6,multiple_choice,3,D,,,,,,,,73,10,2,M,
1546,9,48,0,0,7,multiple_choice,3,C,,,,,,,,73,10,2,M,
1547,54,0,0,0,8,multiple_choice,5,A,,,,,,,,73,10,2,M,
1548,48,0,0,0,9,free_response,1,,6.5,6.5,,,,,,73,10,2,M,
1549,16,59,0,0,1,multiple_choice,1,C,,,,,,,,74,10,3,W,
1550,16,0,0,0,2,multiple_choice,1,D,,,,,,,,74,10,3,W,
1551,28,0,0,0,3,multiple_choice,1,A,,,,,,,,74,10,3,W,
1552,57,0,0,0,4,multiple_choice,1,D,,,,,,,,74,10,3,W,
1553,26,0,0,0,5,multiple_choice,1,E,,,,,,,,74,10,3,W,
1554,43,0,0,0,6,multiple_choice,1,D,,,,,,,,74,10,3,W,
1555,59,16,0,0,7,multiple_choice,1,B,,,,,,,,74,10,3,W,
1556,43,0,0,0,8,multiple_choice,1,C,,,,,,,,74,10,3,W,
1557,31,0,0,0,9,multiple_choice,1,C,,,,,,,,74,10,3,W,
1558,51,0,0,0,10,multiple_choice,1,B,,,,,,,,74,10,3,W,
1559,26,0,0,0,11,multiple_choice,5,D,,,,,,,,74,10,3,W,
1560,52,0,0,0,12,multiple_choice,1,B,,,,,,,,74,10,3,W,
1561,60,0,0,0,13,multiple_choice,1,B,,,,,,,,74,10,3,W,
1562,28,0,0,0,14,multiple_choice,1,E,,,,,,,,74,10,3,W,
1563,7,0,0,0,15,multiple_choice,1,D,,,,,,,,74,10,3,W,
1564,52,0,0,0,16,multiple_choice,1,A,,,,,,,,74,10,3,W,
1565,59,0,0,0,17,multiple_choice,1,D,,,,,,,,74,10,3,W,
1566,27,0,0,0,18,multiple_choice,1,D,,,,,,,,74,10,3,W,
1567,29,0,0,0,19,multiple_choice,3,C,,,,,,,,74,10,3,W,
1568,59,0,0,0,20,multiple_choice,1,A,,,,,,,,74,10,3,W,
1569,8,0,0,0,21,multiple_choice,3,A,,,,,,,,74,10,3,W,
1570,50,0,0,0,22,multiple_choice,3,A,,,,,,,,74,10,3,W,
1571,28,0,0,0,23,multiple_choice,3,E,,,,,,,,74,10,3,W,
1572,52,0,0,0,24,multiple_choice,3,D,,,,,,,,74,10,3,W,
1573,8,0,0,0,25,multiple_choice,1,A,,,,,,,,74,10,3,W,
1574,57,0,0,0,26,multiple_choice,3,C,,,,,,,,74,10,3,W,
1575,28,0,0,0,27,multiple_choice,5,E,,,,,,,,74,10,3,W,
1576,29,0,0,0,28,multiple_choice,3,A,,,,,,,,74,10,3,W,
1577,28,0,0,0,29,multiple_choice,3,E,,,,,,,,74,10,3,W,
1578,32,0,0,0,30,multiple_choice,3,C,,,,,,,,74,10,3,W,
1579,32,0,0,0,31,multiple_choice,1,D,,,,,,,,74,10,3,W,
1580,32,0,0,0,32,multiple_choice,3,D,,,,,,,,74,10,3,W,
1581,32,0,0,0,33,multiple_choice,3,B,,,,,,,,74,10,3,W,
1582,32,0,0,0,34,multiple_choice,3,E,,,,,,,,74,10,3,W,
1583,32,0,0,0,35,multiple_choice,3,D,,,,,,,,74,10,3,W,
1584,59,8,0,0,1,multiple_choice,1,B,,,,,,,,75,10,10,W,
1585,28,0,0,0,2,multiple_choice,1,A,,,,,,,,75,10,10,W,
1586,43,0,0,0,3,multiple_choice,1,B,,,,,,,,75,10,10,W,
1587,28,0,0,0,4,multiple_choice,1,A,,,,,,,,75,10,10,W,
1588,6,59,0,0,5,multiple_choice,1,E,,,,,,,,75,10,10,W,
1589,26,0,0,0,6,multiple_choice,3,E,,,,,,,,75,10,10,W,
1590,52,0,0,0,7,multiple_choice,1,D,,,,,,,,75,10,10,W,
1591,28,0,0,0,8,multiple_choice,1,A,,,,,,,,75,10,10,W,
1592,26,0,0,0,9,multiple_choice,1,C,,,,,,,,75,10,10,W,
1593,28,0,0,0,10,multiple_choice,1,A,,,,,,,,75,10,10,W,
1594,8,0,0,0,11,multiple_choice,3,E,,,,,,,,75,10,10,W,
1595,8,0,0,0,12,multiple_choice,3,D,,,,,,,,75,10,10,W,
1596,31,0,0,0,13,multiple_choice,3,E,,,,,,,,75,10,10,W,
1597,28,0,0,0,14,multiple_choice,5,A,,,,,,,,75,10,10,W,
1598,12,0,0,0,10,multiple_choice,3,D,,,,,,,,76,10,4,CR,
1599,22,0,0,0,11,multiple_choice,5,A,,,,,,,,76,10,4,CR,
1600,55,0,0,0,12,multiple_choice,1,E,,,,,,,,76,10,4,CR,
1601,22,0,0,0,13,multiple_choice,1,B,,,,,,,,76,10,4,CR,
1602,22,0,0,0,14,multiple_choice,3,E,,,,,,,,76,10,4,CR,
1603,22,0,0,0,15,multiple_choice,1,D,,,,,,,,76,10,4,CR,
1604,22,0,0,0,16,multiple_choice,3,C,,,,,,,,76,10,4,CR,
1605,22,0,0,0,17,multiple_choice,3,A,,,,,,,,76,10,4,CR,
1606,22,0,0,0,18,multiple_choice,3,B,,,,,,,,76,10,4,CR,
1607,10,0,0,0,19,multiple_choice,3,D,,,,,,,,76,10,4,CR,
1608,22,0,0,0,20,multiple_choice,3,C,,,,,,,,76,10,4,CR,
1609,10,0,0,0,21,multiple_choice,3,B,,,,,,,,76,10,4,CR,
1610,62,0,0,0,22,multiple_choice,3,D,,,,,,,,76,10,4,CR,
1611,10,0,0,0,23,multiple_choice,3,B,,,,,,,,76,10,4,CR,
1612,22,0,0,0,24,multiple_choice,3,A,,,,,,,,76,10,4,CR,
1613,22,0,0,0,9,multiple_choice,1,C,,,,,,,,76,10,4,CR,
1614,61,0,0,0,1,multiple_choice,1,A,,,,,,,,76,10,4,CR,
1615,61,0,0,0,2,multiple_choice,3,C,,,,,,,,76,10,4,CR,
1616,61,0,0,0,3,multiple_choice,3,A,,,,,,,,76,10,4,CR,
1617,61,0,0,0,4,multiple_choice,3,D,,,,,,,,76,10,4,CR,
1618,61,0,0,0,5,multiple_choice,3,C,,,,,,,,76,10,4,CR,
1619,61,0,0,0,6,multiple_choice,3,E,,,,,,,,76,10,4,CR,
1620,61,0,0,0,7,multiple_choice,5,A,,,,,,,,76,10,4,CR,
1621,61,0,0,0,8,multiple_choice,5,D,,,,,,,,76,10,4,CR,
1622,15,0,0,0,1,multiple_choice,1,B,,,,,,,,77,10,5,M,
1623,58,0,0,0,10,multiple_choice,3,E,,,,,,,,77,10,5,M,
1624,48,2,19,0,11,multiple_choice,3,B,,,,,,,,77,10,5,M,
1625,13,48,37,0,12,multiple_choice,3,C,,,,,,,,77,10,5,M,
1626,20,0,0,0,13,multiple_choice,3,C,,,,,,,,77,10,5,M,
1627,37,14,0,0,14,multiple_choice,5,D,,,,,,,,77,10,5,M,
1628,42,48,0,0,15,multiple_choice,3,A,,,,,,,,77,10,5,M,
1629,64,17,0,0,16,multiple_choice,3,A,,,,,,,,77,10,5,M,
1630,14,0,0,0,17,multiple_choice,5,D,,,,,,,,77,10,5,M,
1631,64,38,0,0,18,multiple_choice,5,A,,,,,,,,77,10,5,M,
1632,48,17,13,0,19,multiple_choice,3,E,,,,,,,,77,10,5,M,
1633,23,0,0,0,2,multiple_choice,1,E,,,,,,,,77,10,5,M,
1634,63,37,0,0,20,multiple_choice,5,E,,,,,,,,77,10,5,M,
1635,48,2,0,0,3,multiple_choice,1,C,,,,,,,,77,10,5,M,
1636,48,0,0,0,4,multiple_choice,1,D,,,,,,,,77,10,5,M,
1637,48,38,0,0,5,multiple_choice,1,B,,,,,,,,77,10,5,M,
1638,48,15,0,0,6,multiple_choice,3,A,,,,,,,,77,10,5,M,
1639,48,3,0,0,7,multiple_choice,3,C,,,,,,,,77,10,5,M,
1640,24,0,0,0,8,multiple_choice,3,C,,,,,,,,77,10,5,M,
1641,63,0,0,0,9,multiple_choice,3,D,,,,,,,,77,10,5,M,
1642,61,0,0,0,1,multiple_choice,1,C,,,,,,,,78,10,6,CR,
1643,61,0,0,0,2,multiple_choice,3,C,,,,,,,,78,10,6,CR,
1644,61,0,0,0,3,multiple_choice,3,C,,,,,,,,78,10,6,CR,
1645,61,0,0,0,4,multiple_choice,3,E,,,,,,,,78,10,6,CR,
1646,61,0,0,0,5,multiple_choice,3,A,,,,,,,,78,10,6,CR,
1647,53,0,0,0,10,multiple_choice,3,D,,,,,,,,78,10,6,CR,
1648,22,0,0,0,11,multiple_choice,3,D,,,,,,,,78,10,6,CR,
1649,62,0,0,0,12,multiple_choice,3,D,,,,,,,,78,10,6,CR,
1650,10,0,0,0,13,multiple_choice,5,B,,,,,,,,78,10,6,CR,
1651,22,0,0,0,14,multiple_choice,3,A,,,,,,,,78,10,6,CR,
1652,55,0,0,0,15,multiple_choice,3,B,,,,,,,,78,10,6,CR,
1653,53,0,0,0,16,multiple_choice,5,A,,,,,,,,78,10,6,CR,
1654,55,0,0,0,17,multiple_choice,5,B,,,,,,,,78,10,6,CR,
1655,22,0,0,0,18,multiple_choice,1,C,,,,,,,,78,10,6,CR,
1656,10,0,0,0,19,multiple_choice,5,C,,,,,,,,78,10,6,CR,
1657,62,0,0,0,20,multiple_choice,3,E,,,,,,,,78,10,6,CR,
1658,22,0,0,0,21,multiple_choice,3,B,,,,,,,,78,10,6,CR,
1659,22,0,0,0,22,multiple_choice,5,B,,,,,,,,78,10,6,CR,
1660,53,0,0,0,23,multiple_choice,1,E,,,,,,,,78,10,6,CR,
1661,22,0,0,0,24,multiple_choice,3,B,,,,,,,,78,10,6,CR,
1662,53,0,0,0,6,multiple_choice,3,D,,,,,,,,78,10,6,CR,
1663,10,0,0,0,7,multiple_choice,1,D,,,,,,,,78,10,6,CR,
1664,55,0,0,0,8,multiple_choice,3,B,,,,,,,,78,10,6,CR,
1665,10,0,0,0,9,multiple_choice,3,C,,,,,,,,78,10,6,CR,
1666,18,0,0,0,1,multiple_choice,1,A,,,,,,,,79,10,8,M,
1667,20,47,0,0,10,multiple_choice,3,C,,,,,,,,79,10,8,M,
1668,63,13,0,0,11,multiple_choice,3,A,,,,,,,,79,10,8,M,
1669,38,2,15,0,12,multiple_choice,3,C,,,,,,,,79,10,8,M,
1670,63,17,0,0,13,multiple_choice,3,D,,,,,,,,79,10,8,M,
1671,48,19,2,0,14,multiple_choice,3,E,,,,,,,,79,10,8,M,
1672,48,15,0,0,15,multiple_choice,5,C,,,,,,,,79,10,8,M,
1673,15,63,0,0,16,multiple_choice,5,E,,,,,,,,79,10,8,M,
1674,63,0,0,0,2,multiple_choice,1,E,,,,,,,,79,10,8,M,
1675,11,0,0,0,3,multiple_choice,1,C,,,,,,,,79,10,8,M,
1676,9,64,0,0,4,multiple_choice,1,E,,,,,,,,79,10,8,M,
1677,23,0,0,0,5,multiple_choice,1,C,,,,,,,,79,10,8,M,
1678,30,0,0,0,6,multiple_choice,1,D,,,,,,,,79,10,8,M,
1679,15,34,13,0,7,multiple_choice,3,B,,,,,,,,79,10,8,M,
1680,15,2,4,0,8,multiple_choice,3,B,,,,,,,,79,10,8,M,
1681,17,64,0,0,9,multiple_choice,3,B,,,,,,,,79,10,8,M,
1682,10,0,0,0,10,multiple_choice,3,C,,,,,,,,80,10,9,CR,
1683,22,0,0,0,11,multiple_choice,3,A,,,,,,,,80,10,9,CR,
1684,22,0,0,0,12,multiple_choice,3,D,,,,,,,,80,10,9,CR,
1685,62,0,0,0,13,multiple_choice,1,C,,,,,,,,80,10,9,CR,
1686,22,0,0,0,14,multiple_choice,3,E,,,,,,,,80,10,9,CR,
1687,22,0,0,0,15,multiple_choice,3,D,,,,,,,,80,10,9,CR,
1688,22,0,0,0,16,multiple_choice,5,E,,,,,,,,80,10,9,CR,
1689,22,0,0,0,17,multiple_choice,3,E,,,,,,,,80,10,9,CR,
1690,53,0,0,0,18,multiple_choice,3,C,,,,,,,,80,10,9,CR,
1691,10,0,0,0,19,multiple_choice,3,C,,,,,,,,80,10,9,CR,
1692,10,0,0,0,7,multiple_choice,3,A,,,,,,,,80,10,9,CR,
1693,10,0,0,0,8,multiple_choice,1,B,,,,,,,,80,10,9,CR,
1694,22,0,0,0,9,multiple_choice,3,D,,,,,,,,80,10,9,CR,
1695,61,0,0,0,1,multiple_choice,1,C,,,,,,,,80,10,9,CR,
1696,61,0,0,0,2,multiple_choice,3,E,,,,,,,,80,10,9,CR,
1697,61,0,0,0,3,multiple_choice,3,E,,,,,,,,80,10,9,CR,
1698,61,0,0,0,4,multiple_choice,3,D,,,,,,,,80,10,9,CR,
1699,61,0,0,0,5,multiple_choice,3,D,,,,,,,,80,10,9,CR,
1700,61,0,0,0,6,multiple_choice,5,C,,,,,,,,80,10,9,CR,